UserID,Age,UserSegment,Recency,Account,LastProduct 
38622,49,C,Dormant,1,Home
38623,40,C,Dormant,1,Car
38624,36,B,Active,1,Money 
38625,58,B,Active,1,Car
38626,34,C,Inactive,0,Car
38627,25,B,Dormant,0,Car
38628,44,B,Dormant,0,Home
38629,55,C,Dormant,1,Home
38630,19,C,Dormant,1,Car
38631,47,A,Active,1,Home
38632,31,B,Inactive,1,Money
38633,31,C,Active,1,Car
38634,41,B,Active,0,Car 
38635,37,C,Dormant,0,Car 
38636,50,A,Active,1,Car
38637,27,C,Inactive,1,Car
38638,24,C,Dormant,1,Car
38639,28,A,Active,1,Car
38640,32,A,Active,1,Money 
38641,27,B,Active,1,Car
38642,48,B,Active,0,Car
38643,47,C,Active,0,Car
38644,61,C,Dormant,1,Money
38645,38,A,Active,1,Car
38646,26,A,Active,0,Car
38647,48,C,Active,1,Money
38648,33,C,Dormant,1,Home
38649,73,C,Dormant,1,Money
38650,48,A,Active,0,Car
38651,71,B,Dormant,1,Money 
38652,47,A,Active,0,Car
38653,31,A,Active,1,Car
38654,39,A,Active,1,Car
38655,43,A,Active,0,Car
38656,26,C,Dormant,0,Car
38657,39,C,Active,0,Home
38658,60,C,Dormant,0,Money
38659,75,C,Dormant,0,Money
38660,31,C,Dormant,0,Home
38661,30,B,Dormant,1,Car
38662,44,B,Active,0,Money
38663,28,C,Inactive,1,Car
38664,46,C,Dormant,0,Money
38665,32,A,Active,0,Car 
38666,43,B,Active,0,Car
38667,21,C,Active,0,Home
38668,38,B,Active,0,Car 
38669,51,C,Dormant,1,Home
38670,48,C,Active,1,Car
38671,50,C,Dormant,1,Home
38672,22,C,Dormant,1,Money 
38673,32,C,Dormant,1,Money 
38674,55,C,Dormant,0,Money
38675,50,C,Dormant,0,Money
38676,30,C,Active,1,Car
38677,42,A,Dormant,1,Money 
38678,30,B,Active,0,Home
38679,33,C,Active,0,Money
38680,23,B,Active,1,Home
38681,31,C,Dormant,1,Money
38682,25,C,Dormant,1,Car 
38683,36,C,Dormant,1,Money 
38684,23,C,Dormant,1,Money 
38685,42,C,Active,0,Car
38686,37,A,Active,1,Home
38687,56,C,Active,0,Home
38688,33,A,Inactive,1,Car
38689,21,C,Active,1,Money 
38690,51,A,Active,0,Money 
38691,35,B,Active,1,Car
38692,37,C,Dormant,1,Car
38693,34,C,Dormant,1,Car
38694,44,C,Dormant,0,Car
38695,46,B,Active,0,Home
38696,54,C,Active,1,Money
38697,37,C,Dormant,0,Home
38698,31,A,Active,0,Home
38699,25,C,Dormant,1,Car
38700,39,C,Dormant,0,Money
38701,26,C,Dormant,1,Home
38702,62,C,Dormant,0,Car
38703,53,C,Dormant,1,Money 
38704,40,C,Inactive,1,Car
38705,28,C,Dormant,1,Home
38706,26,C,Dormant,0,Money
38707,54,C,Dormant,1,Car
38708,34,C,Dormant,0,Home
38709,44,A,Inactive,0,Car 
38710,46,A,Active,0,Car 
38711,22,C,Dormant,1,Car 
38712,31,C,Active,0,Car
38713,39,B,Active,0,Car 
38714,22,C,Active,0,Car
38715,58,A,Active,1,Money 
38716,48,C,Active,0,Car
38717,51,C,Active,0,Car
38718,42,C,Dormant,1,Home
38719,55,B,Inactive,1,Car
38720,48,C,Dormant,1,Car
38721,41,A,Active,0,Car 
38722,41,A,Inactive,0,Home
38723,31,C,Dormant,0,Home
38724,39,C,Dormant,1,Car
38725,49,B,Dormant,1,Car
38726,37,B,Active,1,Car 
38727,45,A,Active,0,Car
38728,38,C,Active,1,Car
38729,65,C,Dormant,0,Car
38730,48,B,Dormant,1,Car
38731,52,C,Inactive,0,Money 
38732,34,C,Active,1,Money 
38733,37,C,Dormant,0,Money
38734,29,C,Inactive,0,Home
38735,48,A,Active,0,Home
38736,23,C,Inactive,0,Car 
38737,62,C,Active,1,Car
38738,63,C,Inactive,0,Money
38739,28,A,Active,0,Home
38740,24,C,Inactive,1,Home
38741,57,C,Active,1,Home
38742,41,C,Inactive,0,Home
38743,44,C,Active,1,Home
38744,36,C,Dormant,1,Car 
38745,54,C,Dormant,1,Home
38746,29,C,Dormant,1,Car
38747,34,B,Inactive,1,Home
38748,39,C,Inactive,0,Car
38749,47,C,Dormant,1,Home
38750,46,A,Active,1,Car
38751,53,A,Active,1,Money 
38752,35,C,Dormant,0,Car
38753,30,C,Active,1,Car
38754,42,C,Dormant,0,Money 
38755,39,C,Dormant,1,Car
38756,47,C,Dormant,0,Money
38757,30,C,Active,0,Car
38758,34,C,Active,1,Car 
38759,28,C,Dormant,1,Money 
38760,27,C,Inactive,1,Car
38761,47,B,Inactive,0,Car
38762,31,A,Active,1,Money
38763,26,C,Active,1,Car
38764,42,B,Inactive,1,Car
38765,46,C,Active,1,Car
38766,24,C,Inactive,0,Money
38767,34,A,Active,1,Home
38768,44,C,Dormant,0,Money 
38769,21,C,Dormant,0,Car 
38770,47,C,Dormant,1,Car
38771,31,A,Active,0,Car
38772,47,C,Active,0,Car
38773,39,B,Active,0,Car 
38774,21,C,Inactive,1,Car
38775,72,A,Inactive,0,Money 
38776,50,C,Dormant,1,Car
38777,33,B,Active,1,Car
38778,59,A,Active,0,Money 
38779,52,A,Active,1,Home
38780,49,B,Active,0,Car
38781,58,C,Dormant,1,Money
38782,71,B,Active,0,Money 
38783,31,C,Active,1,Car
38784,37,B,Active,1,Car 
38785,42,B,Dormant,1,Car
38786,28,B,Dormant,1,Home
38787,39,C,Dormant,0,Home
38788,28,C,Active,0,Car 
38789,57,C,Inactive,1,Money
38790,38,C,Active,0,Home
38791,60,C,Active,1,Car
38792,46,C,Inactive,0,Car
38793,61,C,Dormant,0,Car
38794,44,A,Active,0,Car
38795,28,C,Dormant,1,Car
38796,21,C,Dormant,0,Home
38797,47,B,Active,1,Car
38798,30,B,Active,1,Money 
38799,46,B,Inactive,0,Money 
38800,21,B,Active,0,Money 
38801,35,A,Active,1,Car
38802,33,C,Dormant,1,Car
38803,62,B,Active,0,Money 
38804,44,A,Active,1,Home
38805,35,C,Dormant,1,Home
38806,43,C,Dormant,0,Car 
38807,28,C,Active,0,Home
38808,44,C,Active,1,Car 
38809,47,A,Active,1,Home
38810,21,C,Dormant,1,Money
38811,55,C,Active,1,Car
38812,45,C,Dormant,1,Car
38813,22,C,Dormant,1,Home
38814,51,C,Dormant,1,Home
38815,37,C,Dormant,0,Car
38816,60,C,Active,0,Car
38817,60,B,Active,0,Car
38818,34,C,Active,1,Car
38819,24,C,Inactive,0,Car
38820,31,C,Dormant,1,Home
38821,53,C,Dormant,0,Car 
38822,35,A,Active,0,Car
38823,26,A,Active,1,Home
38824,33,C,Dormant,1,Home
38825,39,C,Dormant,1,Money 
38826,38,C,Dormant,1,Money 
38827,59,C,Inactive,1,Money 
38828,64,C,Dormant,0,Home
38829,57,C,Dormant,0,Car
38830,42,C,Dormant,1,Car 
38831,55,C,Dormant,0,Car
38832,26,A,Active,0,Money
38833,34,C,Dormant,0,Home
38834,31,B,Dormant,0,Car
38835,20,C,Dormant,0,Money
38836,56,C,Dormant,0,Money 
38837,21,B,Active,1,Car 
38838,35,C,Active,0,Money
38839,57,B,Active,0,Home
38840,31,A,Active,1,Home
38841,43,A,Active,0,Car
38842,31,C,Inactive,0,Money 
38843,57,B,Inactive,0,Money
38844,31,A,Active,0,Car
38845,51,C,Dormant,1,Car
38846,50,B,Dormant,0,Car
38847,39,A,Active,0,Car
38848,45,C,Active,1,Car
38849,47,A,Active,0,Money 
38850,25,A,Active,1,Home
38851,40,C,Active,1,Home
38852,74,C,Dormant,0,Money
38853,34,C,Dormant,1,Money
38854,40,C,Dormant,1,Money 
38855,27,A,Active,1,Car 
38856,62,C,Inactive,0,Home
38857,57,C,Dormant,0,Car
38858,37,C,Active,1,Home
38859,33,B,Active,0,Home
38860,33,C,Dormant,1,Car
38861,56,C,Dormant,0,Car 
38862,47,A,Active,0,Car 
38863,33,C,Inactive,1,Home
38864,46,C,Dormant,1,Car
38865,28,C,Active,1,Home
38866,62,B,Dormant,0,Car 
38867,58,B,Active,0,Home
38868,32,C,Active,0,Car 
38869,46,C,Inactive,0,Home
38870,30,B,Dormant,0,Car 
38871,62,B,Active,1,Car
38872,27,C,Active,1,Home
38873,59,C,Active,0,Car 
38874,44,C,Dormant,1,Car
38875,21,C,Active,0,Car
38876,60,C,Dormant,0,Car
38877,27,C,Dormant,0,Money 
38878,35,A,Active,1,Home
38879,31,C,Active,1,Car 
38880,37,C,Dormant,0,Car
38881,40,C,Dormant,1,Car 
38882,72,C,Dormant,1,Money
38883,48,A,Active,0,Money 
38884,27,A,Active,0,Car
38885,30,A,Active,1,Car
38886,66,B,Inactive,0,Home
38887,46,C,Dormant,1,Money 
38888,20,C,Active,1,Car
38889,43,A,Active,0,Car
38890,36,C,Dormant,0,Car
38891,73,C,Dormant,0,Money
38892,35,B,Active,0,Home
38893,25,B,Inactive,1,Car
38894,20,A,Active,1,Home
38895,28,A,Active,1,Money
38896,47,B,Inactive,0,Car
38897,29,C,Dormant,1,Home
38898,61,C,Dormant,1,Car
38899,41,C,Inactive,0,Money 
38900,51,A,Active,0,Car 
38901,29,C,Inactive,1,Money 
38902,60,A,Active,0,Car 
38903,48,A,Active,1,Car 
38904,29,C,Inactive,1,Car 
38905,33,C,Inactive,1,Money 
38906,38,A,Active,0,Home
38907,24,A,Active,1,Money
38908,49,C,Dormant,1,Car
38909,27,B,Active,1,Car
38910,44,C,Dormant,0,Home
38911,58,A,Active,0,Car 
38912,53,C,Dormant,1,Home
38913,29,C,Active,1,Car
38914,61,B,Active,0,Car 
38915,22,C,Dormant,0,Home
38916,34,A,Active,0,Money
38917,24,C,Active,1,Car
38918,19,C,Dormant,1,Home
38919,27,A,Inactive,1,Home
38920,56,C,Active,1,Car
38921,32,C,Active,1,Car
38922,57,B,Active,0,Car
38923,56,A,Active,0,Money
38924,45,C,Active,1,Car
38925,51,A,Dormant,1,Car
38926,40,C,Inactive,0,Car
38927,45,C,Dormant,1,Home
38928,63,B,Inactive,0,Car
38929,28,C,Dormant,1,Car
38930,58,A,Active,1,Car
38931,62,C,Dormant,1,Money 
38932,29,A,Active,1,Home
38933,32,C,Inactive,0,Home
38934,35,C,Inactive,1,Car
38935,22,C,Inactive,1,Car
38936,71,A,Active,0,Money 
38937,31,C,Dormant,0,Car
38938,30,A,Active,1,Car
38939,49,B,Dormant,1,Car
38940,37,B,Active,0,Car 
38941,28,B,Active,1,Money
38942,50,C,Dormant,0,Car
38943,31,A,Active,1,Home
38944,20,B,Dormant,1,Car
38945,33,A,Dormant,1,Home
38946,36,C,Dormant,1,Home
38947,27,C,Dormant,1,Car 
38948,19,C,Dormant,1,Money 
38949,29,C,Active,0,Home
38950,56,B,Active,0,Car
38951,48,B,Dormant,0,Car
38952,21,C,Active,1,Car
38953,21,C,Dormant,0,Car
38954,68,A,Inactive,0,Money 
38955,29,C,Dormant,1,Money
38956,20,C,Dormant,0,Car
38957,31,C,Dormant,1,Home
38958,57,C,Dormant,0,Car
38959,27,C,Dormant,0,Car
38960,34,C,Dormant,0,Car
38961,37,C,Dormant,1,Home
38962,24,C,Dormant,0,Car
38963,21,C,Active,1,Home
38964,42,A,Active,0,Car 
38965,29,C,Dormant,0,Car
38966,45,B,Dormant,1,Car
38967,35,A,Active,0,Money 
38968,65,C,Dormant,0,Home
38969,23,A,Inactive,1,Home
38970,19,C,Dormant,0,Car 
38971,28,C,Dormant,1,Home
38972,42,C,Dormant,0,Car
38973,43,C,Dormant,0,Car
38974,33,C,Active,0,Car 
38975,38,C,Dormant,0,Car 
38976,46,C,Dormant,0,Car 
38977,24,C,Dormant,1,Home
38978,51,A,Dormant,0,Home
38979,48,A,Active,0,Car
38980,28,A,Active,1,Car
38981,61,A,Active,0,Car
38982,25,A,Active,1,Money
38983,51,C,Inactive,0,Home
38984,42,C,Active,0,Home
38985,60,A,Active,1,Car
38986,53,B,Inactive,1,Car 
38987,44,B,Dormant,1,Car
38988,49,C,Active,0,Home
38989,49,B,Active,0,Car
38990,40,A,Active,1,Car
38991,29,B,Active,0,Money 
38992,41,C,Inactive,1,Car 
38993,31,C,Dormant,0,Money
38994,53,C,Dormant,0,Home
38995,31,C,Dormant,1,Car
38996,32,C,Dormant,1,Home
38997,28,C,Dormant,1,Car
38998,31,A,Active,0,Money 
38999,30,C,Dormant,0,Home
39000,46,C,Dormant,1,Car
39001,24,C,Dormant,1,Money 
39002,36,C,Dormant,0,Money
39003,40,C,Dormant,1,Home
39004,36,C,Active,1,Car
39005,38,C,Inactive,1,Car
39006,69,A,Active,1,Money 
39007,34,B,Inactive,1,Money 
39008,48,B,Dormant,0,Car
39009,52,B,Dormant,0,Home
39010,40,C,Dormant,0,Money
39011,24,C,Inactive,0,Car 
39012,32,C,Active,0,Car
39013,42,C,Dormant,0,Money
39014,24,C,Dormant,1,Home
39015,29,B,Active,1,Car 
39016,54,A,Dormant,1,Car
39017,24,C,Dormant,1,Home
39018,34,B,Inactive,1,Car 
39019,61,C,Dormant,0,Car
39020,70,B,Active,1,Home
39021,38,A,Active,1,Money 
39022,37,A,Active,1,Money
39023,44,C,Dormant,0,Money
39024,31,A,Active,1,Car 
39025,23,B,Active,0,Home
39026,37,C,Dormant,0,Money 
39027,45,A,Active,1,Home
39028,38,B,Inactive,0,Car 
39029,64,A,Active,1,Money 
39030,49,C,Dormant,1,Money 
39031,29,B,Inactive,1,Car
39032,42,B,Dormant,0,Car
39033,53,A,Active,0,Car 
39034,36,A,Active,0,Car
39035,28,A,Active,1,Home
39036,62,C,Dormant,1,Car 
39037,32,C,Dormant,1,Home
39038,51,C,Dormant,0,Money 
39039,30,C,Dormant,0,Money 
39040,44,B,Inactive,1,Car
39041,35,A,Active,1,Car 
39042,37,C,Active,1,Car 
39043,28,C,Dormant,1,Home
39044,56,A,Active,1,Car
39045,24,A,Active,1,Car
39046,31,B,Dormant,1,Car
39047,28,C,Inactive,0,Money 
39048,50,A,Active,0,Home
39049,28,A,Active,1,Car
39050,39,C,Active,0,Car 
39051,39,C,Active,0,Car
39052,40,C,Dormant,1,Car
39053,21,C,Dormant,0,Money 
39054,21,C,Active,1,Car 
39055,29,B,Active,1,Home
39056,42,C,Active,1,Car
39057,51,C,Inactive,0,Car 
39058,41,C,Dormant,0,Car
39059,36,C,Dormant,1,Car
39060,31,B,Active,1,Car
39061,40,C,Active,1,Home
39062,22,C,Active,1,Home
39063,30,C,Dormant,0,Car 
39064,60,C,Dormant,0,Home
39065,27,C,Active,1,Home
39066,72,C,Inactive,0,Money
39067,23,B,Dormant,1,Car
39068,45,C,Active,0,Money 
39069,55,C,Dormant,0,Car
39070,43,C,Dormant,1,Home
39071,43,C,Inactive,0,Money
39072,41,B,Active,1,Car 
39073,24,C,Dormant,0,Money
39074,63,A,Active,0,Money 
39075,39,A,Dormant,1,Home
39076,26,B,Active,0,Car
39077,54,C,Active,0,Car
39078,25,C,Active,0,Home
39079,33,C,Dormant,0,Car
39080,24,C,Dormant,1,Car
39081,41,C,Inactive,1,Home
39082,31,A,Active,1,Car
39083,33,C,Inactive,0,Home
39084,34,A,Active,1,Car
39085,33,C,Dormant,1,Money
39086,57,B,Active,1,Car
39087,53,B,Inactive,0,Car
39088,69,C,Dormant,0,Money
39089,28,C,Inactive,1,Car 
39090,37,C,Dormant,0,Car
39091,38,A,Active,1,Car 
39092,30,C,Inactive,0,Car
39093,60,A,Active,1,Home
39094,50,C,Dormant,0,Car
39095,40,C,Active,1,Car
39096,51,C,Dormant,0,Car
39097,27,C,Dormant,0,Money
39098,58,C,Active,0,Car
39099,43,A,Active,0,Home
39100,42,C,Active,0,Car
39101,55,A,Active,0,Home
39102,21,A,Inactive,1,Car
39103,49,B,Active,0,Car
39104,33,C,Active,1,Car
39105,49,A,Active,1,Home
39106,29,C,Dormant,1,Car
39107,64,C,Inactive,1,Money
39108,45,C,Inactive,1,Car 
39109,19,C,Dormant,1,Car
39110,27,C,Active,1,Car
39111,26,C,Active,1,Car
39112,39,C,Dormant,0,Home
39113,25,C,Active,1,Money
39114,44,C,Active,1,Car
39115,63,C,Inactive,0,Car
39116,33,B,Inactive,1,Money
39117,58,A,Active,0,Home
39118,33,C,Dormant,1,Car
39119,30,C,Inactive,0,Home
39120,46,C,Inactive,0,Home
39121,27,C,Active,0,Car
39122,20,C,Inactive,1,Car
39123,38,B,Active,0,Car 
39124,61,B,Dormant,1,Car
39125,47,C,Active,1,Car
39126,32,C,Dormant,0,Car
39127,48,B,Inactive,0,Car
39128,39,C,Dormant,1,Home
39129,51,C,Active,0,Home
39130,49,B,Active,0,Car
39131,66,B,Inactive,1,Money
39132,38,C,Dormant,0,Home
39133,35,A,Dormant,1,Car
39134,43,C,Dormant,1,Car
39135,37,A,Active,1,Car
39136,31,B,Active,1,Home
39137,58,C,Dormant,1,Car
39138,39,B,Active,0,Car 
39139,66,B,Active,0,Car
39140,24,C,Active,0,Car
39141,61,C,Active,1,Home
39142,45,B,Dormant,0,Home
39143,29,C,Dormant,1,Car
39144,62,C,Dormant,0,Car
39145,34,B,Active,1,Car
39146,30,A,Active,1,Home
39147,60,B,Inactive,0,Home
39148,54,C,Dormant,0,Home
39149,41,B,Inactive,0,Car 
39150,26,C,Active,1,Car
39151,35,C,Dormant,1,Car
39152,53,A,Active,1,Car
39153,31,A,Active,1,Home
39154,40,B,Dormant,1,Car 
39155,25,C,Dormant,0,Car
39156,32,A,Active,1,Car
39157,39,B,Inactive,0,Car 
39158,27,B,Dormant,1,Home
39159,52,A,Active,0,Home
39160,20,C,Active,1,Home
39161,26,C,Active,1,Home
39162,30,C,Inactive,0,Money
39163,24,B,Active,1,Car
39164,43,C,Dormant,0,Car
39165,27,C,Dormant,1,Car
39166,33,C,Inactive,0,Car
39167,70,C,Dormant,0,Money
39168,34,B,Active,1,Home
39169,38,C,Dormant,1,Home
39170,37,C,Inactive,1,Home
39171,42,C,Active,1,Car
39172,25,A,Active,1,Car
39173,54,A,Active,0,Home
39174,35,C,Active,1,Car
39175,18,C,Active,1,Car
39176,37,C,Active,0,Money
39177,41,C,Dormant,0,Money
39178,60,C,Dormant,1,Money 
39179,59,A,Active,0,Car 
39180,35,C,Dormant,1,Home
39181,54,A,Active,1,Home
39182,57,A,Active,1,Home
39183,62,C,Inactive,0,Home
39184,43,C,Dormant,1,Car
39185,31,B,Inactive,1,Money 
39186,47,B,Inactive,1,Car
39187,42,C,Dormant,0,Home
39188,24,C,Dormant,1,Car
39189,26,C,Active,1,Money 
39190,47,C,Dormant,0,Home
39191,34,C,Dormant,1,Car
39192,66,B,Inactive,1,Car
39193,31,C,Active,0,Car
39194,37,C,Dormant,1,Car
39195,44,A,Active,0,Home
39196,25,C,Inactive,1,Car
39197,27,C,Dormant,0,Home
39198,55,B,Active,0,Home
39199,23,C,Active,1,Car
39200,27,C,Dormant,1,Money 
39201,59,C,Active,1,Car
39202,46,B,Active,0,Car 
39203,40,A,Active,0,Home
39204,60,C,Dormant,0,Car 
39205,50,C,Active,0,Home
39206,49,C,Inactive,0,Car 
39207,29,C,Dormant,1,Home
39208,20,C,Dormant,1,Money 
39209,46,C,Active,1,Money
39210,48,A,Active,1,Home
39211,20,A,Active,0,Car
39212,65,C,Dormant,1,Money 
39213,39,B,Inactive,0,Car 
39214,55,C,Active,0,Home
39215,31,A,Active,1,Money
39216,22,A,Inactive,1,Car
39217,35,C,Dormant,1,Money 
39218,58,C,Inactive,0,Car
39219,21,C,Dormant,1,Car
39220,25,A,Active,0,Car
39221,66,C,Dormant,1,Money 
39222,69,C,Dormant,0,Money
39223,32,B,Active,1,Car
39224,45,C,Dormant,0,Car
39225,48,C,Dormant,1,Home
39226,46,C,Dormant,0,Car
39227,32,A,Active,1,Home
39228,51,C,Dormant,0,Money
39229,37,C,Dormant,0,Car
39230,39,C,Dormant,1,Car
39231,26,C,Dormant,0,Car 
39232,31,B,Active,1,Car 
39233,51,A,Active,1,Money
39234,32,B,Active,0,Home
39235,33,C,Dormant,1,Home
39236,21,C,Inactive,1,Home
39237,32,B,Active,1,Money
39238,58,A,Active,1,Money
39239,54,A,Active,0,Car
39240,52,A,Active,1,Car
39241,55,C,Active,1,Money 
39242,46,B,Active,0,Car
39243,53,A,Dormant,0,Home
39244,37,B,Inactive,1,Car 
39245,50,C,Inactive,1,Money 
39246,19,C,Dormant,0,Home
39247,72,C,Dormant,1,Money
39248,33,C,Dormant,0,Money 
39249,36,B,Active,0,Car 
39250,33,C,Dormant,1,Car 
39251,46,B,Inactive,0,Home
39252,21,C,Active,1,Money
39253,53,C,Dormant,1,Money
39254,23,C,Active,1,Home
39255,41,C,Active,1,Car
39256,30,A,Active,1,Money 
39257,42,A,Dormant,1,Home
39258,32,B,Active,1,Car
39259,24,C,Dormant,0,Home
39260,33,A,Active,1,Money
39261,53,C,Inactive,1,Car
39262,31,C,Dormant,1,Car
39263,44,C,Dormant,1,Home
39264,37,C,Dormant,1,Car
39265,52,B,Inactive,0,Money 
39266,51,A,Inactive,0,Car
39267,31,C,Dormant,1,Home
39268,54,B,Active,0,Home
39269,24,C,Dormant,0,Money 
39270,39,C,Dormant,1,Home
39271,45,C,Inactive,1,Home
39272,42,A,Inactive,0,Home
39273,31,A,Active,1,Car
39274,31,B,Inactive,0,Car
39275,41,C,Inactive,0,Home
39276,43,C,Dormant,0,Home
39277,62,B,Dormant,0,Home
39278,20,C,Dormant,0,Car 
39279,21,B,Inactive,0,Car
39280,33,B,Dormant,0,Car
39281,40,B,Active,0,Car 
39282,45,C,Dormant,0,Money
39283,38,A,Inactive,0,Home
39284,49,C,Dormant,1,Car
39285,28,A,Active,1,Home
39286,47,B,Dormant,1,Car
39287,26,C,Dormant,1,Car
39288,48,C,Active,0,Money 
39289,27,A,Active,1,Money
39290,28,C,Active,0,Car
39291,41,C,Dormant,1,Car
39292,45,B,Dormant,0,Money
39293,45,C,Dormant,1,Car
39294,29,C,Inactive,1,Money 
39295,60,C,Inactive,1,Home
39296,27,A,Active,1,Car
39297,27,C,Dormant,0,Car 
39298,25,C,Dormant,0,Car
39299,44,B,Dormant,0,Car
39300,74,B,Dormant,0,Money 
39301,49,C,Dormant,1,Home
39302,36,C,Inactive,1,Car
39303,53,C,Active,1,Car
39304,23,C,Dormant,1,Money
39305,36,C,Active,1,Home
39306,60,B,Active,0,Money 
39307,25,C,Active,0,Home
39308,41,C,Dormant,0,Home
39309,29,A,Active,0,Money 
39310,43,C,Inactive,1,Money 
39311,26,B,Active,1,Car
39312,46,A,Active,0,Home
39313,38,C,Active,0,Car
39314,38,A,Active,1,Home
39315,61,B,Active,0,Home
39316,71,A,Active,1,Money 
39317,24,A,Active,0,Car
39318,39,A,Active,0,Money 
39319,33,C,Active,0,Home
39320,34,C,Dormant,0,Car
39321,52,C,Dormant,0,Car 
39322,44,C,Dormant,0,Car
39323,43,C,Active,0,Car 
39324,23,C,Dormant,1,Car
39325,30,C,Dormant,0,Car
39326,42,B,Active,1,Home
39327,43,A,Dormant,0,Money 
39328,25,A,Active,1,Car
39329,43,A,Inactive,0,Car 
39330,21,C,Dormant,1,Car
39331,24,B,Active,0,Car
39332,27,B,Active,1,Money 
39333,49,A,Inactive,0,Home
39334,41,C,Dormant,1,Money 
39335,47,A,Inactive,1,Car
39336,25,C,Inactive,0,Money 
39337,19,C,Dormant,1,Home
39338,24,C,Dormant,0,Car 
39339,44,C,Dormant,0,Home
39340,52,B,Dormant,1,Car 
39341,45,C,Dormant,0,Home
39342,54,C,Dormant,0,Money 
39343,32,C,Dormant,1,Home
39344,43,A,Active,0,Car
39345,41,A,Active,1,Home
39346,63,A,Inactive,1,Money 
39347,51,B,Dormant,0,Car
39348,58,A,Dormant,0,Car
39349,59,C,Inactive,0,Home
39350,42,B,Active,0,Money 
39351,22,C,Inactive,1,Car
39352,45,B,Active,1,Car
39353,28,B,Active,1,Car
39354,38,C,Dormant,1,Home
39355,58,C,Dormant,0,Home
39356,43,C,Dormant,1,Home
39357,29,B,Active,1,Money
39358,26,B,Active,0,Car
39359,53,A,Active,1,Money
39360,45,C,Dormant,1,Car
39361,48,C,Dormant,1,Car 
39362,42,B,Active,1,Car 
39363,23,C,Dormant,1,Car
39364,23,C,Dormant,0,Car
39365,44,C,Dormant,1,Money 
39366,35,C,Dormant,0,Car 
39367,57,B,Dormant,0,Car
39368,21,C,Active,0,Car
39369,33,C,Active,1,Home
39370,33,C,Active,0,Money
39371,43,A,Active,0,Home
39372,21,B,Active,1,Home
39373,33,C,Dormant,1,Car
39374,29,C,Active,1,Car 
39375,33,C,Active,0,Car
39376,38,B,Active,0,Car 
39377,22,C,Dormant,1,Home
39378,51,B,Inactive,1,Car
39379,55,B,Dormant,1,Money
39380,51,B,Active,1,Car
39381,30,C,Active,0,Home
39382,28,B,Inactive,0,Car
39383,57,C,Dormant,0,Home
39384,40,C,Inactive,1,Home
39385,61,C,Inactive,0,Money 
39386,28,C,Dormant,1,Home
39387,49,C,Inactive,1,Money
39388,36,B,Active,1,Car
39389,23,B,Dormant,0,Home
39390,75,C,Active,1,Money
39391,20,C,Dormant,1,Car
39392,45,A,Active,1,Money 
39393,39,C,Dormant,1,Car
39394,50,B,Dormant,0,Car
39395,42,C,Dormant,1,Money 
39396,34,B,Active,0,Money
39397,54,B,Active,0,Money 
39398,21,C,Dormant,1,Car
39399,40,B,Active,1,Car 
39400,63,C,Dormant,1,Car
39401,28,A,Active,0,Money 
39402,65,C,Inactive,1,Car 
39403,32,A,Active,1,Home
39404,29,C,Dormant,0,Home
39405,37,C,Active,1,Home
39406,39,C,Dormant,1,Home
39407,57,B,Active,1,Home
39408,24,C,Active,1,Car
39409,47,C,Dormant,1,Money 
39410,19,C,Active,1,Car
39411,66,A,Active,0,Money 
39412,42,A,Active,0,Money
39413,39,C,Dormant,0,Money 
39414,40,A,Active,1,Home
39415,24,C,Inactive,0,Home
39416,37,B,Active,0,Car 
39417,47,C,Active,0,Car 
39418,49,C,Dormant,1,Car
39419,46,C,Dormant,1,Car
39420,64,C,Dormant,0,Car
39421,33,C,Inactive,1,Car
39422,27,A,Active,1,Car
39423,27,C,Dormant,1,Car
39424,36,C,Dormant,1,Money 
39425,27,C,Dormant,0,Home
39426,24,A,Dormant,1,Car
39427,35,A,Active,1,Home
39428,46,C,Active,0,Car
39429,39,B,Inactive,0,Car 
39430,26,C,Inactive,0,Home
39431,35,A,Active,1,Money
39432,50,C,Active,0,Car 
39433,47,C,Active,1,Car
39434,29,A,Active,1,Car 
39435,29,B,Active,1,Car
39436,22,B,Dormant,1,Money
39437,20,C,Active,0,Home
39438,53,C,Active,0,Car
39439,52,A,Active,0,Home
39440,55,C,Active,0,Car 
39441,30,C,Dormant,1,Car
39442,51,C,Active,0,Car
39443,38,C,Dormant,0,Car
39444,45,C,Dormant,0,Home
39445,50,B,Inactive,1,Car
39446,44,B,Active,1,Home
39447,20,C,Dormant,1,Money
39448,69,C,Inactive,0,Money
39449,34,A,Dormant,0,Car
39450,19,C,Dormant,1,Home
39451,20,C,Dormant,1,Car
39452,49,C,Active,1,Car
39453,49,B,Active,1,Car
39454,46,A,Active,0,Money
39455,38,B,Active,0,Car 
39456,29,C,Dormant,1,Home
39457,39,C,Dormant,0,Car 
39458,31,C,Dormant,1,Money 
39459,24,C,Dormant,1,Home
39460,35,C,Active,0,Car
39461,25,C,Dormant,1,Car 
39462,40,C,Dormant,1,Money 
39463,39,C,Dormant,0,Car
39464,51,A,Active,0,Car
39465,39,B,Active,0,Car 
39466,51,B,Inactive,0,Home
39467,71,A,Inactive,0,Money 
39468,23,C,Dormant,1,Home
39469,33,A,Active,0,Car
39470,42,A,Active,0,Car
39471,34,C,Dormant,1,Home
39472,28,C,Dormant,1,Money
39473,50,C,Dormant,1,Home
39474,48,B,Active,1,Car
